Customer_ID,Recency,Frequency,Monetary,Profit,Avg_Order_Value,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
RH-95552,30,3,4275,758.31,328.84615384615387,5,2,4,524,Potential_Loyalists,0
RH-96001,517,4,1421,280.2,236.83333333333334,1,3,3,133,At_Risk,2
RH-96002,908,1,1826,599.28,913.0,1,1,3,113,Lost_Customers,2
RH-96003,174,3,92,13.14,30.666666666666668,2,2,1,221,Needs_Attention,0
RK-193001,128,5,3288,297.978,365.3333333333333,3,3,4,334,Loyal_Customers,0
RK-193002,309,5,1048,-405.26250000000005,131.0,2,3,2,232,At_Risk,0
RK-193003,86,13,7683,-1835.9729199999997,256.1,3,5,5,355,Loyal_Customers,1
RK-193004,120,3,1460,269.688,182.5,3,2,3,323,Needs_Attention,0
RK-93001,65,2,383,60.09,63.833333333333336,4,1,1,411,Potential_Loyalists,0
RK-93002,29,2,136,57.69,45.333333333333336,5,1,1,511,Potential_Loyalists,0
RL-196151,463,4,4648,791.61,664.0,1,3,5,135,At_Risk,0
RL-196152,121,4,682,134.82,170.5,3,3,2,332,Loyal_Customers,0
RL-196153,476,7,3303,922.5644799999999,220.2,1,4,4,144,At_Risk,1
RL-196154,122,8,6236,488.14840000000004,259.8333333333333,3,5,5,355,Loyal_Customers,1
RL-96151,266,3,169,33.912,42.25,2,2,1,221,Needs_Attention,0
RL-96152,268,5,2251,332.934,204.63636363636363,2,3,3,233,At_Risk,0
RM-193751,19,8,5541,320.3646,503.72727272727275,5,5,5,555,Champions,1
RM-193752,118,7,5054,-184.197,459.45454545454544,3,4,5,345,Loyal_Customers,1
RM-193753,280,4,4028,803.18952,236.94117647058823,2,3,4,234,At_Risk,0
RM-193754,346,6,1453,392.1499,161.44444444444446,1,4,3,143,At_Risk,0
RM-196751,629,3,898,-8.377499999999998,149.66666666666666,1,2,2,122,Lost_Customers,2
RM-196752,5,8,3011,340.48199999999997,200.73333333333332,5,5,4,554,Champions,1
RM-196753,35,3,1266,575.86,316.5,4,2,2,422,Potential_Loyalists,0
RM-196754,7,5,5978,1902.5438000000001,543.4545454545455,5,3,5,535,Loyal_Customers,1
RM-197501,48,6,2453,657.8937,223.0,4,4,3,443,Loyal_Customers,0
RM-197502,210,3,2363,453.24,787.6666666666666,2,2,3,223,Needs_Attention,0
RM-197503,17,9,1560,175.05716,130.0,5,5,3,553,Loyal_Customers,1
RM-197504,300,1,98,28.6879,49.0,2,1,1,211,Needs_Attention,0
RM-93751,10,4,709,248.76,101.28571428571429,5,3,2,532,Loyal_Customers,0
RM-93752,885,3,1532,275.136,218.85714285714286,1,2,3,123,Lost_Customers,2
RM-96751,37,1,198,96.99,198.0,4,1,1,411,Potential_Loyalists,0
RM-96752,107,1,212,44.4,106.0,3,1,1,311,Needs_Attention,0
RM-96753,142,6,1305,-409.656,163.125,3,4,2,342,Loyal_Customers,0
RM-97501,1191,1,53,9.96,26.5,1,1,1,111,Lost_Customers,2
RM-97502,41,6,876,-74.50499999999998,125.14285714285714,4,4,2,442,Loyal_Customers,0
RO-197801,122,10,12210,1517.3145,488.4,3,5,5,355,Loyal_Customers,1
RO-197802,301,7,1842,305.031,141.69230769230768,2,4,3,243,At_Risk,0
RO-197803,190,5,965,150.91199999999998,120.625,2,3,2,232,At_Risk,0
RO-197804,36,7,3816,-1262.5716,318.0,4,4,4,444,Champions,1
RO-97801,5,7,2597,598.53,152.76470588235293,5,4,4,544,Champions,0
RO-97802,1006,2,482,-440.334,120.5,1,1,1,111,Lost_Customers,2
RP-192701,8,11,6542,1098.5217,327.1,5,5,5,555,Champions,1
RP-192702,266,6,5731,314.66999999999996,358.1875,2,4,5,245,At_Risk,1
RP-192703,301,5,495,35.17999999999999,49.5,2,3,1,231,At_Risk,0
RP-192704,497,4,955,59.5384,79.58333333333333,1,3,2,132,At_Risk,2
RP-193901,16,7,6918,-145.7175,384.3333333333333,5,4,5,545,Champions,1
RP-193902,96,6,1082,36.55500000000001,154.57142857142858,3,4,2,342,Loyal_Customers,0
RP-193903,34,9,2963,-808.164,148.15,4,5,4,454,Champions,1
RP-193904,34,12,5155,465.2503,206.2,4,5,5,455,Champions,1
RP-198551,22,5,3516,-176.79809999999998,293.0,5,3,4,534,Loyal_Customers,0
RP-198552,307,9,4063,409.0485,184.6818181818182,2,5,4,254,At_Risk,1
RP-198553,423,5,1294,-398.432,161.75,1,3,2,132,At_Risk,0
RP-198554,29,8,2169,594.5868,144.6,5,5,3,553,Loyal_Customers,1
RP-92701,1130,2,238,69.792,59.5,1,1,1,111,Lost_Customers,2
RP-92702,287,4,1037,325.02000000000004,86.41666666666667,2,3,2,232,At_Risk,0
RP-93901,271,5,4862,1082.28,303.875,2,3,5,235,At_Risk,1
RP-93902,517,2,1073,438.18,214.6,1,1,2,112,Lost_Customers,2
RP-98551,463,2,2342,785.8199999999999,468.4,1,1,3,113,Lost_Customers,2
RP-98552,401,4,1226,-1075.371,122.6,1,3,2,132,At_Risk,0
RR-193151,63,10,7303,1724.0829,317.5217391304348,4,5,5,455,Champions,1
RR-193152,182,5,2372,472.191,237.2,2,3,3,233,At_Risk,0
RR-193153,392,4,1472,181.94448,210.28571428571428,1,3,3,133,At_Risk,0
RR-193154,20,2,615,-73.835,153.75,5,1,2,512,Potential_Loyalists,0
RR-195251,328,6,3504,244.87259999999998,318.54545454545456,2,4,4,244,At_Risk,0
RR-195252,13,6,2907,965.034,290.7,5,4,4,544,Champions,0
RR-195253,1,9,5293,-2030.752,230.1304347826087,5,5,5,555,Champions,1
RR-195254,171,6,3301,721.6826,330.1,2,4,4,244,At_Risk,0
RR-93151,825,1,27,6.18,27.0,1,1,1,111,Lost_Customers,2
RR-93152,233,3,1795,528.42,199.44444444444446,2,2,3,223,Needs_Attention,0
RR-95251,570,2,675,103.41,112.5,1,1,2,112,Lost_Customers,2
RR-95252,90,5,702,-52.22999999999999,54.0,3,3,2,332,Loyal_Customers,0
RS-194201,100,7,2441,49.873799999999996,203.41666666666666,3,4,3,343,Loyal_Customers,0
RS-194202,100,9,5093,570.018,221.43478260869566,3,5,5,355,Loyal_Customers,1
RS-194203,484,7,3292,517.68768,235.14285714285714,1,4,4,144,At_Risk,1
RS-194204,77,5,3221,633.4514,357.8888888888889,4,3,4,434,Loyal_Customers,0
RS-197651,168,5,3052,445.32900000000006,381.5,2,3,4,234,At_Risk,0
RS-197652,44,4,3669,1077.1019999999999,611.5,4,3,4,434,Loyal_Customers,0
RS-197653,160,8,2702,317.50028000000003,245.63636363636363,2,5,4,254,At_Risk,1
RS-197654,37,8,4160,1206.3851,297.14285714285717,4,5,4,454,Champions,1
RS-198701,191,4,1460,280.698,112.3076923076923,2,3,3,233,At_Risk,0
RS-198702,386,7,3208,835.4535000000001,267.3333333333333,1,4,4,144,At_Risk,1
RS-198703,78,7,2399,97.11728000000001,159.93333333333334,3,4,3,343,Loyal_Customers,0
RS-198704,20,2,22,9.5838,7.333333333333333,5,1,1,511,Potential_Loyalists,0
RS-94201,34,5,331,49.29,47.285714285714285,4,3,1,431,Loyal_Customers,0
RS-94202,849,1,12,1.65,12.0,1,1,1,111,Lost_Customers,2
RS-94203,1177,1,42,1.68,21.0,1,1,1,111,Lost_Customers,2
RS-97651,146,4,960,288.42,192.0,3,3,2,332,Loyal_Customers,0
RS-97652,124,2,565,137.43,113.0,3,1,2,312,Needs_Attention,0
RS-98701,21,4,467,144.39000000000001,93.4,5,3,1,531,Loyal_Customers,0
RS-98702,324,4,565,96.186,70.625,2,3,2,232,At_Risk,0
RW-195401,43,8,6351,922.7280000000001,352.8333333333333,4,5,5,455,Champions,1
RW-195402,148,7,4541,1120.4535,504.55555555555554,3,4,5,345,Loyal_Customers,1
RW-195403,44,3,1134,295.216,226.8,4,2,2,422,Potential_Loyalists,0
RW-195404,121,7,7400,1586.6273,321.7391304347826,3,4,5,345,Loyal_Customers,1
RW-196301,322,4,3001,839.4467999999999,333.44444444444446,2,3,4,234,At_Risk,0
RW-196302,252,5,1349,106.52550000000001,168.625,2,3,2,232,At_Risk,0
RW-196303,78,8,1798,354.816,149.83333333333334,3,5,3,353,Loyal_Customers,0
RW-196304,90,9,3280,698.8325,205.0,3,5,4,354,Loyal_Customers,1
RW-196901,237,8,5650,1161.222,332.3529411764706,2,5,5,255,At_Risk,1
RW-196902,54,6,941,151.09199999999998,134.42857142857142,4,4,2,442,Loyal_Customers,0
RW-196903,16,6,1113,292.392,139.125,5,4,2,542,Loyal_Customers,0
RW-196904,80,5,3495,707.5503,233.0,3,3,4,334,Loyal_Customers,0
RW-95401,27,4,4821,1269.9,602.625,5,3,5,535,Loyal_Customers,0
RW-95402,1206,3,878,-17.49600000000001,175.6,1,2,2,122,Lost_Customers,2
RW-96301,1154,1,546,247.44,273.0,1,1,1,111,Lost_Customers,2
RW-96302,400,1,14,5.16,14.0,1,1,1,111,Lost_Customers,2
RW-96901,1205,2,294,97.251,73.5,1,1,1,111,Lost_Customers,2
RW-96902,99,6,1103,-272.505,84.84615384615384,3,4,2,342,Loyal_Customers,0
SA-108301,50,5,505,45.804,84.16666666666667,4,3,1,431,Loyal_Customers,0
SA-108302,1192,1,55,4.38,55.0,1,1,1,111,Lost_Customers,2
SA-108303,11,4,312,-106.72800000000001,62.4,5,3,1,531,Loyal_Customers,0
SA-208301,216,9,2320,-467.92800000000005,210.9090909090909,2,5,3,253,At_Risk,1
SA-208302,169,3,4398,846.306,628.2857142857143,2,2,5,225,Needs_Attention,0
SA-208303,169,8,4137,422.71916,318.2307692307692,2,5,4,254,At_Risk,1
SA-208304,64,10,4767,610.1496000000001,227.0,4,5,5,455,Champions,1
SB-101701,344,2,1321,264.93,330.25,2,1,2,212,Needs_Attention,0
SB-101702,27,3,329,-240.87,36.55555555555556,5,2,1,521,Potential_Loyalists,0
SB-101851,79,5,935,181.08599999999998,116.875,3,3,2,332,Loyal_Customers,0
SB-101852,1100,2,332,42.21,83.0,1,1,1,111,Lost_Customers,2
SB-102901,192,5,1976,-120.666,123.5,2,3,3,233,At_Risk,0
SB-201701,34,7,8934,2421.8745,446.7,4,4,5,445,Champions,1
SB-201702,3,3,1797,-382.12050000000005,449.25,5,2,3,523,Potential_Loyalists,0
SB-201703,629,2,874,145.48000000000002,145.66666666666666,1,1,2,112,Lost_Customers,2
SB-201704,202,3,1348,157.6658,192.57142857142858,2,2,2,222,Needs_Attention,0
SB-201851,75,3,1844,-471.7128,263.42857142857144,4,2,3,423,Potential_Loyalists,0
SB-201852,136,13,6429,320.199,279.5217391304348,3,5,5,355,Loyal_Customers,1
SB-201853,125,9,6349,711.40952,373.47058823529414,3,5,5,355,Loyal_Customers,1
SB-201854,189,6,6411,885.4624,534.25,2,4,5,245,At_Risk,1
SB-202901,169,5,5101,-536.0382,850.1666666666666,2,3,5,235,At_Risk,1
SB-202902,42,3,4587,759.234,1146.75,4,2,5,425,Potential_Loyalists,0
SB-202903,97,7,793,83.23599999999999,79.3,3,4,2,342,Loyal_Customers,0
SB-202904,48,7,8057,-2082.7451,473.94117647058823,4,4,5,445,Champions,1
SC-100201,265,1,48,15.84,48.0,2,1,1,211,Needs_Attention,0
SC-100202,408,3,428,-131.346,53.5,1,2,1,121,Lost_Customers,0
SC-100501,346,3,1493,232.5,124.41666666666667,1,2,3,123,Lost_Customers,0
SC-100502,43,4,819,126.35400000000001,91.0,4,3,2,432,Loyal_Customers,0
SC-100951,226,4,717,102.52199999999999,71.7,2,3,2,232,At_Risk,0
SC-100952,612,3,203,-3.3599999999999977,33.833333333333336,1,2,1,121,Lost_Customers,2
SC-102301,195,2,174,27.417,58.0,2,1,1,211,Needs_Attention,0
SC-102302,1400,1,1619,258.9,1619.0,1,1,3,113,Lost_Customers,2
SC-102601,146,1,633,58.95,316.5,3,1,2,312,Needs_Attention,0
SC-102602,142,6,2533,-101.83200000000004,133.31578947368422,3,4,3,343,Loyal_Customers,0
SC-103051,428,5,2350,-407.46,130.55555555555554,1,3,3,133,At_Risk,0
SC-103052,17,2,857,194.31,285.6666666666667,5,1,2,512,Potential_Loyalists,0
SC-103801,276,2,1446,365.46,289.2,2,1,3,213,Needs_Attention,0
SC-103802,605,2,110,44.67,36.666666666666664,1,1,1,111,Lost_Customers,2
SC-104401,414,3,1648,-349.56300000000005,117.71428571428571,1,2,3,123,Lost_Customers,0
SC-104402,93,1,282,-183.87599999999998,141.0,3,1,1,311,Needs_Attention,0
SC-105751,374,2,328,41.64,109.33333333333333,1,1,1,111,Lost_Customers,0
SC-106801,506,2,2511,490.38,279.0,1,1,3,113,Lost_Customers,2
SC-106802,190,2,3835,52.98000000000011,383.5,2,1,4,214,Needs_Attention,0
SC-106951,175,3,1335,-157.35299999999998,148.33333333333334,2,2,2,222,Needs_Attention,0
SC-106952,427,1,133,-193.12800000000001,66.5,1,1,1,111,Lost_Customers,2
SC-107251,322,3,2136,154.40400000000005,305.14285714285717,2,2,3,223,Needs_Attention,0
SC-107252,92,4,807,36.81,161.4,3,3,2,332,Loyal_Customers,0
SC-107701,831,1,27,5.64,27.0,1,1,1,111,Lost_Customers,2
SC-107702,642,1,55,2.73,55.0,1,1,1,111,Lost_Customers,2
SC-107703,185,5,1953,-136.03199999999998,217.0,2,3,3,233,At_Risk,0
SC-108001,360,1,62,-81.384,31.0,1,1,1,111,Lost_Customers,0
SC-108002,841,1,27,3.54,27.0,1,1,1,111,Lost_Customers,2
SC-108451,552,1,613,242.64,306.5,1,1,2,112,Lost_Customers,2
SC-108452,54,3,754,19.02,251.33333333333334,4,2,2,422,Potential_Loyalists,0
SC-200201,91,12,4109,1032.2154,241.7058823529412,3,5,4,354,Loyal_Customers,1
SC-200202,9,7,1645,362.043,117.5,5,4,3,543,Loyal_Customers,0
SC-200203,56,10,1462,154.308,121.83333333333333,4,5,3,453,Loyal_Customers,1
SC-200204,782,5,3364,-317.0508,197.88235294117646,1,3,4,134,At_Risk,2
SC-200501,100,9,5484,869.6595,365.6,3,5,5,355,Loyal_Customers,1
SC-200502,112,5,1982,199.55399999999997,198.2,3,3,3,333,Loyal_Customers,0
SC-200503,509,7,4725,-2421.38648,162.93103448275863,1,4,5,145,At_Risk,1
SC-200504,41,9,4626,1011.7443,308.4,4,5,5,455,Champions,1
SC-200951,213,6,3523,605.721,352.3,2,4,4,244,At_Risk,0
SC-200952,98,9,7301,1572.057,429.47058823529414,3,5,5,355,Loyal_Customers,1
SC-200953,76,4,635,171.02800000000002,158.75,4,3,2,432,Loyal_Customers,0
SC-200954,350,9,14145,5757.4119,642.9545454545455,1,5,5,155,At_Risk,1
SC-202301,30,10,8083,1355.559,351.4347826086956,5,5,5,555,Champions,1
SC-202302,17,8,5550,137.391,346.875,5,5,5,555,Champions,1
SC-202303,652,3,2329,851.96,232.9,1,2,3,123,Lost_Customers,2
SC-202304,150,4,4374,440.141,397.6363636363636,3,3,5,335,Loyal_Customers,0
SC-202601,64,9,2826,243.0294,128.45454545454547,4,5,4,454,Champions,1
SC-202602,745,3,1608,404.34000000000003,321.6,1,2,3,123,Lost_Customers,2
SC-202603,1,6,1205,-52.81999999999999,150.625,5,4,2,542,Loyal_Customers,0
SC-202604,188,8,3732,671.0034,207.33333333333334,2,5,4,254,At_Risk,1
SC-203051,87,6,9218,452.664,542.2352941176471,3,4,5,345,Loyal_Customers,1
SC-203052,64,9,3511,-418.017,184.78947368421052,4,5,4,454,Champions,1
SC-203053,498,4,991,411.62,141.57142857142858,1,3,2,132,At_Risk,2
SC-203054,30,7,3980,229.1617,331.6666666666667,5,4,4,544,Champions,1
SC-203801,64,12,6626,674.6634,236.64285714285714,4,5,5,455,Champions,1
SC-203802,87,9,1512,25.616999999999994,126.0,3,5,3,353,Loyal_Customers,1
SC-203803,210,7,1990,345.30784,117.05882352941177,2,4,3,243,At_Risk,0
SC-203804,31,9,5994,236.66150000000002,299.7,5,5,5,555,Champions,1
SC-204401,204,7,332,-6.629100000000003,41.5,2,4,1,241,At_Risk,0
SC-204402,126,3,631,130.176,126.2,3,2,2,322,Needs_Attention,0
SC-204403,10,8,4842,387.35036,284.8235294117647,5,5,5,555,Champions,1
SC-204404,37,7,1875,379.5611,187.5,4,4,3,443,Loyal_Customers,0
SC-205751,119,9,2009,218.34029999999998,133.93333333333334,3,5,3,353,Loyal_Customers,1
SC-205752,79,9,3210,585.432,178.33333333333334,3,5,4,354,Loyal_Customers,1
SC-205753,28,10,3563,-7.636000000000003,254.5,5,5,4,554,Champions,1
SC-205754,93,5,902,100.2253,128.85714285714286,3,3,2,332,Loyal_Customers,0
SC-206801,80,9,8915,858.6419999999999,405.22727272727275,3,5,5,355,Loyal_Customers,1
SC-206802,22,9,1673,251.712,119.5,5,5,3,553,Loyal_Customers,1
SC-206803,36,7,1634,-315.07872,204.25,4,4,3,443,Loyal_Customers,0
SC-206804,127,6,1255,370.1578,156.875,3,4,2,342,Loyal_Customers,0
SC-206951,90,12,10871,1032.3714,362.3666666666667,3,5,5,355,Loyal_Customers,1
SC-206952,503,6,3888,662.5425,555.4285714285714,1,4,4,144,At_Risk,0
SC-206953,10,7,4596,209.4216,383.0,5,4,5,545,Champions,1
SC-206954,90,10,2578,611.8291,184.14285714285714,3,5,4,354,Loyal_Customers,1
SC-207251,100,2,61,7.680000000000001,30.5,3,1,1,311,Needs_Attention,0
SC-207252,13,10,5473,921.3720000000001,273.65,5,5,5,555,Champions,1
SC-207253,8,7,3215,-330.87791999999996,247.30769230769232,5,4,4,544,Champions,1
SC-207254,188,11,5226,1276.6513,201.0,2,5,5,255,At_Risk,1
SC-207701,197,10,5029,78.62100000000004,251.45,2,5,5,255,At_Risk,1
SC-207702,104,6,1797,257.115,199.66666666666666,3,4,3,343,Loyal_Customers,0
SC-207703,41,9,3174,781.20108,144.27272727272728,4,5,4,454,Champions,1
SC-207704,42,7,4494,-671.1874,214.0,4,4,5,445,Champions,1
SC-208001,204,6,6147,810.4347,409.8,2,4,5,245,At_Risk,1
SC-208002,31,10,4487,458.0295,263.94117647058823,5,5,5,555,Champions,1
SC-208003,203,4,408,33.9084,81.6,2,3,1,231,At_Risk,0
SC-208004,31,4,278,51.8252,55.6,5,3,1,531,Loyal_Customers,0
SC-208451,45,5,2987,673.0155,373.375,4,3,4,434,Loyal_Customers,0
SC-208452,37,5,3289,480.804,548.1666666666666,4,3,4,434,Loyal_Customers,0
SC-208453,9,12,3341,250.04352,145.2608695652174,5,5,4,554,Champions,1
SC-208454,132,2,281,31.1757,70.25,3,1,1,311,Needs_Attention,0
SD-104851,41,5,1115,205.911,139.375,4,3,2,432,Loyal_Customers,0
SD-104852,407,3,43,10.392,14.333333333333334,1,2,1,121,Lost_Customers,0
SD-204851,19,9,3462,403.20390000000003,150.52173913043478,5,5,4,554,Champions,1
SD-204852,16,10,3888,242.055,194.4,5,5,4,554,Champions,1
SD-204853,128,4,3330,800.492,333.0,3,3,4,334,Loyal_Customers,0
SD-204854,201,9,6121,1985.1671999999999,291.4761904761905,2,5,5,255,At_Risk,1
SE-101101,926,1,271,19.5,90.33333333333333,1,1,1,111,Lost_Customers,2
SE-101102,79,2,342,132.66,85.5,3,1,1,311,Needs_Attention,0
SE-201101,344,7,2606,546.6255,217.16666666666666,2,4,4,244,At_Risk,0
SE-201102,35,11,9380,2139.399,426.3636363636364,4,5,5,455,Champions,1
SE-201103,156,7,5335,526.92252,242.5,2,4,5,245,At_Risk,1
SE-201104,10,11,12209,2650.6769,642.578947368421,5,5,5,555,Champions,1
SF-100651,230,4,585,24.939,97.5,2,3,2,232,At_Risk,0
SF-100652,406,4,3276,767.0699999999999,297.8181818181818,1,3,4,134,At_Risk,0
SF-102001,142,5,1049,62.226,104.9,3,3,2,332,Loyal_Customers,0
SF-102002,659,3,1587,-1446.63,158.7,1,2,3,123,Lost_Customers,2
SF-109651,579,3,868,233.82,217.0,1,2,2,122,Lost_Customers,2
SF-109652,181,3,1608,422.5319999999999,178.66666666666666,2,2,3,223,Needs_Attention,0
SF-200651,59,5,1574,431.07,224.85714285714286,4,3,3,433,Loyal_Customers,0
SF-200652,664,6,4024,121.47,335.3333333333333,1,4,4,144,At_Risk,2
SF-200653,63,3,1036,292.94,172.66666666666666,4,2,2,422,Potential_Loyalists,0
SF-200654,60,7,764,228.1623,84.88888888888889,4,4,2,442,Loyal_Customers,0
SF-202001,430,8,4119,834.5934,196.14285714285714,1,5,4,154,At_Risk,1
SF-202002,6,6,3100,435.606,442.85714285714283,5,4,4,544,Champions,0
SF-202003,115,5,2380,657.064,238.0,3,3,3,333,Loyal_Customers,0
SF-202004,60,9,3424,286.9046,228.26666666666668,4,5,4,454,Champions,1
SF-209651,79,3,988,231.60179999999997,247.0,3,2,2,322,Needs_Attention,0
SF-209652,90,3,888,155.334,111.0,3,2,2,322,Needs_Attention,0
SF-209653,257,2,1567,311.96,313.4,2,1,3,213,Needs_Attention,0
SF-209654,49,9,3338,539.9352,196.35294117647058,4,5,4,454,Champions,1
SG-100801,780,2,788,245.928,157.6,1,1,2,112,Lost_Customers,2
SG-100802,644,1,56,14.1,56.0,1,1,1,111,Lost_Customers,2
SG-100803,370,3,235,71.88,78.33333333333333,1,2,1,121,Lost_Customers,0
SG-104701,419,1,666,300.42,333.0,1,1,2,112,Lost_Customers,2
SG-104702,129,2,2420,567.24,403.3333333333333,3,1,3,313,Needs_Attention,0
SG-106051,437,3,968,-40.74899999999997,242.0,1,2,2,122,Lost_Customers,0
SG-106052,234,3,1849,252.24599999999995,264.14285714285717,2,2,3,223,Needs_Attention,0
SG-108901,401,3,459,-60.461999999999996,76.5,1,2,1,121,Lost_Customers,0
SG-108902,666,3,965,361.47,193.0,1,2,2,122,Lost_Customers,2
SG-200801,37,6,3290,1109.6118000000001,299.09090909090907,4,4,4,444,Champions,0
SG-200802,69,3,1412,475.158,176.5,4,2,3,423,Potential_Loyalists,0
SG-200803,4,5,2666,396.5926,242.36363636363637,5,3,4,534,Loyal_Customers,0
SG-200804,9,3,3406,570.438,309.6363636363636,5,2,4,524,Potential_Loyalists,0
SG-204701,321,6,2933,1272.0153,419.0,2,4,4,244,At_Risk,0
SG-204702,92,6,1665,-608.556,151.36363636363637,3,4,3,343,Loyal_Customers,0
SG-204703,91,8,4249,926.8800000000001,223.6315789473684,3,5,4,354,Loyal_Customers,1
SG-204704,184,8,1885,-119.0105,134.64285714285714,2,5,3,253,At_Risk,0
SG-206051,84,10,2654,549.8262,147.44444444444446,3,5,4,354,Loyal_Customers,1
SG-206052,171,7,1134,14.345999999999993,126.0,2,4,2,242,At_Risk,0
SG-206053,76,9,3217,302.16436,214.46666666666667,4,5,4,454,Champions,1
SG-206054,109,6,3126,463.269,240.46153846153845,3,4,4,344,Loyal_Customers,0
SG-208901,153,8,4544,187.42349999999996,324.57142857142856,2,5,5,255,At_Risk,1
SG-208902,48,5,3806,490.02,237.875,4,3,4,434,Loyal_Customers,0
SG-208903,17,6,2863,-433.4356400000001,238.58333333333334,5,4,4,544,Champions,0
SG-208904,227,3,49,-3.707300000000001,9.8,2,2,1,221,Needs_Attention,0
SH-103951,64,2,52,-73.44,17.333333333333332,4,1,1,411,Potential_Loyalists,0
SH-103952,192,1,67,17.43,33.5,2,1,1,211,Needs_Attention,0
SH-103953,803,1,10,3.18,10.0,1,1,1,111,Lost_Customers,2
SH-106351,159,4,658,129.87,82.25,2,3,2,232,At_Risk,0
SH-199751,26,7,3622,553.5918,258.7142857142857,5,4,4,544,Champions,1
SH-199752,104,4,1390,-212.415,347.5,3,3,3,333,Loyal_Customers,0
SH-199753,145,5,2474,87.57363999999998,247.4,3,3,3,333,Loyal_Customers,0
SH-199754,30,13,3408,558.4739999999999,117.51724137931035,5,5,4,554,Champions,1
SH-203951,136,10,4092,434.859,186.0,3,5,4,354,Loyal_Customers,1
SH-203952,131,8,3278,409.26300000000003,273.1666666666667,3,5,4,354,Loyal_Customers,1
SH-203953,40,5,3300,412.46384,253.84615384615384,4,3,4,434,Loyal_Customers,0
SH-203954,24,10,2180,-144.52289999999996,145.33333333333334,5,5,3,553,Loyal_Customers,1
SH-206351,133,6,3327,271.17330000000004,237.64285714285714,3,4,4,344,Loyal_Customers,0
SH-206352,31,8,6349,1254.8025,453.5,5,5,5,555,Champions,1
SH-206353,33,9,1775,61.70799999999999,104.41176470588235,5,5,3,553,Loyal_Customers,1
SH-206354,766,2,2096,260.6258,1048.0,1,1,3,113,Lost_Customers,2
SH-99751,65,2,520,-391.113,86.66666666666667,4,1,1,411,Potential_Loyalists,0
SH-99752,107,6,7537,1199.25,538.3571428571429,3,4,5,345,Loyal_Customers,1
SJ-101251,393,2,1050,450.15,525.0,1,1,2,112,Lost_Customers,0
SJ-101252,512,1,23,4.2,11.5,1,1,1,111,Lost_Customers,2
SJ-101253,295,6,1887,-89.72099999999999,111.0,2,4,3,243,At_Risk,0
SJ-102151,338,2,61,15.42,30.5,2,1,1,211,Needs_Attention,0
SJ-102152,937,1,22,3.9,22.0,1,1,1,111,Lost_Customers,2
SJ-102153,57,6,1276,159.732,116.0,4,4,2,442,Loyal_Customers,0
SJ-105001,275,3,454,34.578,151.33333333333334,2,2,1,221,Needs_Attention,0
SJ-201251,140,4,425,64.416,70.83333333333333,3,3,1,331,Loyal_Customers,0
SJ-201252,33,9,3671,475.296,229.4375,5,5,4,554,Champions,1
SJ-201253,210,5,2515,779.544,209.58333333333334,2,3,3,233,At_Risk,0
SJ-201254,96,12,3950,144.1189,164.58333333333334,3,5,4,354,Loyal_Customers,1
SJ-202151,188,9,3535,714.6504,186.05263157894737,2,5,4,254,At_Risk,1
SJ-202152,29,8,4555,934.473,253.05555555555554,5,5,5,555,Champions,1
SJ-202153,83,9,5280,707.19928,293.3333333333333,3,5,5,355,Loyal_Customers,1
SJ-202154,30,6,1341,-23.5137,134.1,5,4,2,542,Loyal_Customers,0
SJ-205001,176,8,3292,783.639,219.46666666666667,2,5,4,254,At_Risk,1
SJ-205002,579,7,5012,-307.872,294.8235294117647,1,4,5,145,At_Risk,1
SJ-205003,408,6,3308,1003.368,330.8,1,4,4,144,At_Risk,0
SJ-205004,254,5,1319,68.09629999999999,188.42857142857142,2,3,2,232,At_Risk,0
SK-199901,139,4,1776,288.9669,253.71428571428572,3,3,3,333,Loyal_Customers,0
SK-199902,38,4,2838,581.4795,315.3333333333333,4,3,4,434,Loyal_Customers,0
SK-199903,118,8,5435,1280.81612,201.2962962962963,3,5,5,355,Loyal_Customers,1
SK-199904,9,3,884,168.79330000000002,176.8,5,2,2,522,Potential_Loyalists,0
SK-99901,353,3,1032,380.91,129.0,1,2,2,122,Lost_Customers,0
